Date,Last/Close,Open,High,Low
2012-06-14,3778.95,3854.45,3871.6,3768.7
2012-06-15,3876.7,3795.75,3882.15,3795.75
2012-06-18,3850.0,3902.45,3942.9,3828.3
2012-06-19,3850.4,3848.0,3878.75,3830.1
2012-06-20,3889.5,3867.0,3903.25,3862.8
2012-06-21,3917.85,3878.0,3923.2,3859.05
2012-06-22,3920.8,3884.8,3957.4,3880.95
2012-06-25,3895.35,3929.2,3969.3,3885.0
2012-06-26,3907.05,3889.75,3913.45,3879.2
2012-06-27,3880.9,3923.05,3932.55,3871.25
2012-06-28,3886.9,3888.9,3897.55,3831.35
2012-06-29,3966.4,3922.5,3976.0,3922.5
2012-07-02,3943.95,3960.5,3967.6,3930.65
2012-07-03,3949.45,3959.8,3978.4,3928.85
2012-07-04,3969.85,3959.5,3992.4,3959.5
2012-07-05,3999.15,3954.3,4006.5,3952.95
2012-07-06,3983.65,4001.7,4020.1,3981.5
2012-07-09,3945.05,3963.6,3984.55,3938.05
2012-07-10,4006.5,3954.95,4017.75,3954.95
2012-07-11,3960.9,3988.55,3996.7,3957.15
2012-07-12,3921.55,3940.3,3950.25,3913.95
2012-07-13,3919.35,3921.6,3945.3,3909.3
2012-07-16,3888.8,3932.5,3948.1,3884.5
2012-07-17,3836.7,3910.7,3915.65,3828.95
2012-07-18,3861.55,3828.5,3865.9,3787.9
2012-07-19,3845.9,3872.15,3876.3,3839.65
2012-07-20,3856.65,3818.15,3861.5,3818.15
2012-07-23,3763.2,3818.45,3818.45,3755.0
2012-07-24,3758.55,3765.8,3783.9,3743.55
2012-07-25,3735.85,3741.45,3746.0,3703.45
2012-07-26,3701.15,3742.25,3752.8,3689.1
2012-07-27,3735.15,3751.95,3766.75,3711.45
2012-07-30,3818.2,3747.6,3822.5,3746.55
2012-07-31,3829.75,3818.2,3833.45,3771.5
2012-08-01,3823.5,3823.2,3844.35,3809.05
2012-08-02,3804.1,3809.1,3809.8,3784.8
2012-08-03,3778.7,3784.85,3785.9,3745.35
2012-08-06,3852.05,3824.4,3857.8,3820.65
2012-08-07,3910.55,3857.8,3915.55,3853.2
2012-08-08,3951.2,3919.8,3978.5,3919.8
2012-08-09,3969.25,3964.05,4016.75,3942.45
2012-08-10,3930.2,3953.95,3957.4,3917.75
2012-08-13,3924.65,3928.7,3933.8,3892.7
2012-08-14,3954.95,3918.25,3959.6,3915.8
2012-08-16,3988.45,3963.7,4006.25,3958.15
2012-08-17,4014.35,3999.35,4041.2,3999.35
2012-08-21,4067.7,4022.6,4074.45,4022.6
2012-08-22,4077.7,4052.7,4099.35,4052.5
2012-08-23,4042.25,4079.6,4088.4,4030.2
2012-08-24,4040.1,4023.5,4047.65,3998.9
2012-08-27,4024.6,4045.05,4057.35,4020.2
2012-08-28,3984.5,4018.95,4026.15,3969.35
2012-08-29,3927.2,3982.75,3984.2,3911.8
2012-08-30,3931.2,3910.1,3962.7,3880.55
2012-08-31,3889.25,3924.7,3929.45,3869.6
2012-09-03,3905.3,3897.05,3940.5,3887.3
2012-09-04,3931.0,3900.15,3935.15,3892.6
2012-09-05,3893.1,3909.8,3922.0,3886.8
2012-09-06,3915.8,3879.75,3930.1,3867.7
2012-09-07,3994.85,3966.6,4001.7,3964.85
2012-09-08,4014.3,4004.55,4018.7,4003.05
2012-09-10,4036.25,4008.2,4045.35,3997.5
2012-09-11,4030.0,4011.4,4032.9,3997.1
2012-09-12,4089.6,4042.25,4094.1,4042.25
2012-09-13,4078.8,4092.9,4108.05,4069.3
2012-09-14,4191.2,4120.75,4196.4,4120.75
2012-09-17,4264.25,4241.65,4319.25,4241.65
2012-09-18,4267.4,4257.8,4275.6,4247.85
2012-09-20,4248.55,4222.85,4279.25,4213.5
2012-09-21,4318.05,4269.15,4339.25,4265.35
2012-09-24,4352.25,4319.15,4382.05,4319.15
2012-09-25,4318.0,4360.05,4387.6,4302.15
2012-09-26,4302.65,4293.5,4327.35,4276.9
2012-09-27,4297.6,4312.75,4357.65,4284.05
2012-09-28,4369.55,4328.5,4407.95,4328.5
2012-10-01,4399.95,4378.9,4415.35,4372.55
2012-10-03,4390.65,4392.95,4422.25,4377.35
2012-10-04,4383.2,4408.25,4430.9,4379.95
2012-10-05,4406.95,4408.3,4465.75,4076.5
2012-10-08,4355.9,4409.95,4415.45,4349.4
2012-10-09,4347.65,4363.55,4395.65,4323.75
2012-10-10,4314.4,4321.15,4351.35,4309.9
2012-10-11,4337.85,4321.1,4349.9,4279.8
2012-10-12,4314.65,4326.35,4360.6,4308.25
2012-10-15,4303.15,4309.1,4317.5,4290.05
2012-10-16,4258.35,4289.35,4309.75,4248.95
2012-10-17,4278.4,4288.2,4298.1,4250.35
2012-10-18,4334.45,4291.85,4341.05,4287.8
2012-10-19,4297.4,4331.6,4344.0,4278.85
2012-10-22,4295.4,4287.8,4314.45,4259.95
2012-10-23,4263.45,4288.65,4288.75,4252.4
2012-10-25,4286.6,4258.0,4294.75,4253.75
2012-10-26,4323.5,4280.1,4333.2,4280.1
2012-10-29,4324.15,4330.35,4358.75,4304.45
2012-10-30,4263.7,4325.55,4332.3,4235.5
2012-10-31,4329.4,4265.25,4333.95,4265.2
2012-11-01,4427.65,4342.65,4436.05,4340.55
2012-11-02,4488.7,4465.4,4496.3,4448.25
2012-11-05,4463.85,4485.0,4500.3,4436.8
2012-11-06,4445.0,4449.3,4458.9,4424.7
2012-11-07,4478.0,4442.95,4508.95,4442.95
2012-11-08,4515.0,4446.6,4531.05,4431.25
2012-11-09,4495.25,4515.2,4529.45,4484.7
2012-11-12,4490.85,4504.45,4508.3,4472.55
2012-11-13,4478.55,4491.45,4504.2,4474.3
2012-11-15,4441.05,4441.7,4446.85,4415.85
2012-11-16,4374.1,4440.75,4457.2,4359.9
2012-11-19,4413.7,4380.6,4423.85,4380.55
2012-11-20,4439.8,4443.4,4464.05,4404.1
2012-11-21,4437.45,4448.15,4456.9,4421.6
2012-11-22,4428.95,4439.75,4478.0,4423.4
2012-11-23,4443.5,4420.8,4449.2,4415.3
2012-11-26,4434.5,4457.1,4470.45,4429.95
2012-11-27,4480.65,4451.3,4488.3,4448.1
2012-11-29,4566.95,4492.0,4575.05,4491.55
2012-11-30,4556.0,4569.1,4602.1,4532.15
2012-12-03,4568.45,4559.3,4595.9,4554.95
2012-12-04,4550.65,4569.45,4578.9,4535.85
2012-12-05,4554.4,4560.55,4590.05,4550.35
2012-12-06,4592.1,4575.3,4605.4,4540.15
2012-12-07,4618.15,4598.05,4665.45,4598.05
2012-12-10,4604.3,4621.1,4639.45,4591.7
2012-12-11,4605.0,4603.35,4633.9,4564.05
2012-12-12,4647.4,4617.35,4660.1,4617.35
2012-12-13,4685.55,4676.85,4731.15,4669.95
2012-12-14,4714.3,4683.8,4720.35,4676.45
2012-12-17,4744.6,4705.4,4765.4,4705.4
2012-12-18,4769.4,4766.2,4788.0,4749.35
2012-12-19,4847.3,4793.95,4853.4,4793.65
2012-12-20,4814.2,4849.6,4856.8,4802.25
2012-12-21,4752.9,4784.55,4802.35,4740.5
2012-12-24,4773.95,4767.6,4802.8,4752.05
2012-12-26,4792.6,4767.3,4812.95,4763.25
2012-12-27,4783.55,4804.2,4841.5,4774.95
2012-12-28,4801.5,4798.35,4821.65,4779.65
2012-12-31,4830.55,4802.25,4835.3,4802.25
2013-01-01,4869.5,4859.1,4880.7,4851.3
2013-01-02,4911.3,4893.25,4919.8,4891.25
2013-01-03,4905.35,4934.5,4937.55,4898.25
2013-01-04,4892.9,4901.6,4902.75,4871.8
2013-01-07,4913.2,4913.2,4949.25,4906.5
2013-01-08,4915.3,4924.5,4936.8,4909.0
2013-01-09,4951.75,4937.7,5002.85,4937.7
2013-01-10,4970.9,4978.55,5007.65,4959.0
2013-01-11,4908.35,4980.5,4988.5,4893.25
2013-01-14,4882.1,4908.9,4925.75,4870.9
2013-01-15,4903.25,4896.95,4940.5,4889.75
2013-01-16,4784.05,4892.9,4900.0,4774.85
2013-01-17,4806.6,4796.5,4834.7,4793.9
2013-01-18,4778.25,4807.7,4807.7,4757.05
2013-01-21,4765.1,4786.65,4790.6,4746.15
2013-01-22,4739.3,4764.0,4778.8,4726.5
2013-01-23,4699.6,4738.5,4754.65,4674.85
2013-01-24,4579.9,4587.1,4605.2,4524.5
2013-01-25,4679.05,4585.55,4686.75,4585.55
2013-01-28,4723.25,4688.3,4737.25,4687.0
2013-01-29,4680.8,4710.95,4762.0,4676.25
2013-01-30,4658.55,4691.85,4699.15,4651.4
2013-01-31,4649.9,4650.6,4684.6,4635.45
2013-02-01,4591.05,4649.45,4679.95,4539.95
2013-02-04,4628.15,4647.3,4664.55,4620.1
2013-02-05,4611.95,4598.6,4620.85,4590.6
2013-02-06,4605.5,4634.1,4638.75,4597.25
2013-02-07,4615.1,4593.3,4625.55,4593.3
2013-02-08,4566.05,4636.75,4660.2,4552.45
2013-02-11,4571.2,4592.7,4597.45,4563.05
2013-02-12,4611.75,4584.15,4617.3,4569.75
2013-02-13,4628.0,4656.7,4677.05,4617.65
2013-02-14,4567.15,4630.05,4632.6,4549.05
2013-02-15,4585.35,4518.25,4595.45,4509.95
2013-02-18,4586.2,4581.2,4594.75,4566.65
2013-02-19,4627.9,4583.8,4635.2,4571.05
2013-02-20,4619.65,4634.05,4647.8,4607.4
2013-02-21,4550.8,4593.85,4595.85,4543.9
2013-02-22,4526.8,4534.9,4553.6,4491.1
2013-02-25,4563.65,4550.2,4572.95,4525.95
2013-02-26,4436.05,4528.5,4528.5,4417.8
2013-02-27,4469.55,4444.9,4489.7,4384.55
2013-02-28,4424.8,4511.0,4521.7,4409.5
2013-03-01,4481.6,4441.7,4502.05,4417.25
2013-03-04,4454.25,4474.25,4478.8,4418.5
2013-03-05,4531.05,4449.8,4544.75,4449.8
2013-03-06,4546.6,4543.9,4570.15,4524.65
2013-03-07,4578.0,4526.1,4589.95,4513.65
2013-03-08,4601.25,4589.3,4613.4,4569.4
2013-03-11,4578.85,4609.8,4625.5,4569.55
2013-03-12,4584.6,4596.35,4624.3,4562.55
2013-03-13,4520.85,4578.55,4578.55,4514.15
2013-03-14,4534.75,4509.2,4541.5,4459.15
2013-03-15,4498.6,4540.7,4554.05,4490.05
2013-03-18,4438.55,4473.45,4478.85,4428.8
2013-03-19,4375.45,4456.75,4474.75,4351.6
2013-03-20,4373.2,4365.75,4389.7,4330.6
2013-03-21,4283.1,4370.55,4370.55,4262.75
2013-03-22,4284.95,4304.55,4338.0,4255.55
2013-03-25,4247.9,4313.75,4324.0,4233.45
2013-03-26,4258.65,4237.25,4278.75,4209.8
2013-03-28,4224.6,4241.75,4241.75,4179.45
2013-04-01,4195.0,4215.1,4216.3,4174.85
2013-04-02,4210.85,4179.45,4215.55,4146.5
2013-04-03,4111.5,4198.85,4206.8,4098.95
2013-04-04,4092.9,4089.1,4146.2,4078.8
2013-04-05,4116.45,4091.2,4131.45,4076.7
2013-04-08,4134.1,4131.9,4157.2,4096.3
2013-04-09,4140.15,4152.45,4189.85,4134.5
2013-04-10,4174.5,4152.9,4177.75,4098.05
2013-04-11,4206.9,4221.4,4234.35,4174.65
2013-04-12,4180.55,4175.5,4207.25,4171.4
2013-04-15,4143.1,4145.15,4165.0,4122.2
2013-04-16,4245.05,4118.6,4254.25,4108.8
2013-04-17,4298.2,4267.65,4309.9,4248.8
2013-04-18,4397.75,4279.3,4417.4,4279.3
2013-04-22,4423.6,4409.65,4438.35,4391.9
2013-04-23,4424.3,4423.35,4428.65,4379.65
2013-04-25,4542.1,4455.9,4552.05,4454.15
2013-04-26,4574.75,4533.2,4602.2,4501.75
2013-04-29,4605.15,4591.35,4627.35,4587.65
2013-04-30,4632.45,4607.1,4642.9,4536.3
2013-05-02,4647.7,4591.8,4686.85,4591.2
2013-05-03,4589.35,4634.45,4634.45,4567.05
2013-05-06,4658.2,4584.95,4665.4,4584.0
2013-05-07,4705.7,4663.6,4712.7,4653.2
2013-05-08,4687.1,4721.85,4728.35,4680.5
2013-05-09,4675.65,4688.7,4709.05,4658.75
2013-05-10,4776.75,4680.8,4782.4,4680.8
2013-05-11,4771.2,4763.65,4776.7,4755.5
2013-05-13,4675.0,4760.35,4772.65,4663.4
2013-05-14,4675.9,4678.1,4701.45,4645.95
2013-05-15,4788.3,4700.35,4809.1,4698.8
2013-05-16,4765.1,4774.8,4815.1,4756.35
2013-05-17,4761.0,4751.7,4788.55,4740.75
2013-05-20,4802.85,4769.65,4893.35,4769.65
2013-05-21,4729.8,4804.75,4809.45,4716.5
2013-05-22,4711.85,4749.3,4762.85,4692.25
2013-05-23,4637.6,4671.5,4705.05,4588.9
2013-05-24,4645.0,4664.25,4684.75,4580.05
2013-05-27,4669.35,4629.85,4678.15,4601.75
2013-05-28,4736.15,4673.25,4742.55,4634.1
2013-05-29,4752.25,4753.95,4763.3,4722.05
2013-05-30,4855.4,4785.35,4869.3,4784.45
2013-05-31,4769.05,4843.5,4853.45,4761.15
2013-06-03,4726.7,4734.45,4744.3,4683.3
2013-06-04,4706.75,4715.75,4770.8,4692.55
2013-06-05,4713.3,4693.25,4730.0,4688.1
2013-06-06,4713.15,4684.85,4729.4,4671.4
2013-06-07,4646.1,4702.65,4733.0,4630.05
2013-06-10,4619.6,4670.3,4684.35,4596.4
2013-06-11,4564.55,4605.3,4608.05,4528.6
2013-06-12,4535.45,4552.25,4556.35,4485.9
2013-06-13,4419.35,4504.9,4504.9,4399.1
2013-06-14,4543.2,4468.85,4556.45,4458.25
2013-06-17,4625.95,4569.15,4636.35,4527.7
2013-06-18,4617.9,4616.95,4639.7,4601.5
2013-06-19,4591.05,4601.6,4607.35,4573.8
2013-06-20,4512.7,4532.5,4557.2,4486.75
2013-06-21,4505.65,4481.3,4538.4,4448.35
2013-06-24,4439.75,4487.15,4499.05,4423.25
2013-06-25,4457.05,4446.65,4474.75,4375.0
2013-06-26,4379.9,4447.4,4455.3,4353.3
2013-06-27,4404.55,4416.6,4443.15,4384.3
2013-06-28,4539.45,4447.6,4551.7,4447.6
2013-07-01,4630.15,4523.1,4639.8,4493.1
2013-07-02,4589.35,4602.85,4620.65,4572.65
2013-07-03,4556.75,4544.2,4580.75,4515.35
2013-07-04,4588.25,4568.3,4599.35,4540.8
2013-07-05,4593.2,4625.0,4632.05,4582.35
2013-07-08,4524.6,4539.35,4542.55,4493.0
2013-07-09,4535.1,4534.35,4551.7,4509.3
2013-07-10,4470.65,4528.4,4536.9,4463.45
2013-07-11,4489.8,4511.9,4549.25,4475.5
2013-07-12,4492.95,4496.35,4504.2,4452.85
2013-07-15,4515.0,4480.0,4522.95,4472.65
2013-07-16,4485.55,4456.15,4495.75,4445.2
2013-07-17,4449.75,4505.9,4510.35,4415.8
2013-07-18,4462.3,4444.95,4476.7,4403.0
2013-07-19,4536.5,4466.4,4575.6,4466.4
2013-07-22,4584.6,4515.85,4596.0,4515.85
2013-07-23,4600.1,4595.5,4628.0,4577.45
2013-07-24,4536.35,4579.5,4590.45,4509.65
2013-07-25,4547.55,4531.35,4588.4,4529.45
2013-07-26,4527.75,4572.8,4578.75,4498.45
2013-07-29,4535.4,4508.6,4554.95,4508.6
2013-07-30,4441.4,4538.3,4544.5,4427.8
2013-07-31,4474.0,4419.75,4485.7,4378.05
2013-08-01,4411.55,4486.05,4512.15,4397.35
2013-08-02,4390.35,4421.5,4421.5,4356.25
2013-08-05,4369.45,4399.2,4446.1,4349.65
2013-08-06,4329.75,4350.65,4366.3,4315.85
2013-08-07,4268.75,4318.05,4320.45,4242.65
2013-08-08,4344.75,4299.1,4358.85,4299.1
2013-08-12,4384.35,4377.35,4408.85,4359.65
2013-08-13,4480.6,4390.25,4495.25,4384.5
2013-08-14,4622.45,4522.35,4642.05,4522.35
2013-08-16,4512.6,4611.25,4630.15,4502.0
2013-08-19,4368.55,4475.7,4475.7,4323.9
2013-08-20,4274.2,4321.05,4321.05,4259.95
2013-08-21,4210.2,4322.0,4348.35,4187.1
2013-08-22,4281.75,4191.8,4300.0,4168.7
2013-08-23,4355.45,4302.2,4388.3,4285.95
2013-08-26,4357.75,4378.9,4398.2,4322.0
2013-08-27,4244.35,4322.4,4322.4,4230.05
2013-08-28,4249.4,4217.05,4272.35,4127.9
2013-08-29,4347.0,4262.1,4365.7,4232.7
2013-08-30,4345.6,4363.65,4363.65,4292.6
2013-09-02,4354.55,4320.5,4367.3,4293.0
2013-09-03,4291.4,4367.35,4395.1,4283.95
2013-09-04,4398.95,4328.65,4412.0,4314.95
2013-09-05,4443.0,4452.25,4502.35,4427.45
2013-09-06,4432.85,4454.35,4454.35,4378.85
2013-09-10,4697.95,4465.45,4719.8,4465.45
2013-09-11,4706.1,4687.55,4737.55,4658.8
2013-09-12,4627.75,4721.4,4724.75,4601.65
2013-09-13,4662.05,4623.95,4677.1,4614.65
2013-09-16,4683.1,4716.1,4755.4,4652.15
2013-09-17,4713.45,4661.65,4721.05,4659.3
2013-09-18,4716.75,4745.2,4754.75,4689.55
2013-09-19,4847.25,4812.85,4865.0,4811.55
2013-09-20,4773.45,4832.6,4871.15,4702.75
2013-09-23,4714.4,4747.75,4782.8,4699.9
2013-09-24,4769.75,4706.5,4789.4,4706.5
2013-09-25,4769.15,4787.65,4809.95,4733.0
2013-09-26,4766.65,4766.65,4798.7,4759.05
2013-09-27,4748.75,4773.8,4796.4,4738.9
2013-09-30,4681.95,4726.75,4740.85,4651.05
2013-10-01,4727.1,4699.7,4741.85,4666.7
2013-10-03,4843.55,4750.8,4856.35,4742.8
2013-10-04,4887.6,4840.7,4957.45,4840.7
2013-10-07,4888.2,4890.75,4904.9,4847.3
2013-10-08,4889.7,4923.6,4961.85,4879.6
2013-10-09,4917.0,4873.95,4924.65,4868.1
2013-10-10,5006.3,4922.45,5017.9,4918.55
2013-10-11,5099.45,5041.8,5114.85,5010.4
2013-10-14,5116.05,5104.45,5146.5,5100.35
2013-10-15,5085.9,5124.75,5156.8,5066.8
2013-10-17,5024.95,5091.2,5091.2,5015.35
2013-10-18,5091.95,5045.15,5109.85,5037.4
2013-10-21,5122.85,5098.55,5174.7,5097.65
2013-10-22,5099.9,5132.2,5152.15,5088.4
2013-10-23,5059.75,5109.7,5123.55,5002.35
2013-10-24,5094.75,5059.85,5138.4,5059.85
2013-10-25,5039.35,5073.7,5073.7,5025.55
2013-10-28,5034.85,5050.45,5082.85,5023.85
